,Unnamed: 0,objid,u,g,r,i,z,redshift
3695,47634,1237670965917057376,18.56683,17.45051,16.84459,16.44739,16.226589999999998,0.11886166848291252
3696,28057,1237662306733392141,19.11,17.516,16.59609,16.1036,15.77515,0.12156059797674595
3697,11809,1237657630059135140,18.76904,17.40539,16.57576,16.161360000000002,15.88856,0.11864138308619115
3698,49357,1237667549266378958,19.18404,18.11982,17.550060000000002,17.218239999999998,17.0118,0.13017288999986357
3699,25122,1237661851466793101,19.16588,18.00756,17.33634,16.94941,16.680970000000002,0.13616074300990125
3700,22257,1237661871328460958,19.29577,17.64586,16.79859,16.40798,16.116410000000002,0.11989348265952476
3701,1718,1237648704588480639,19.21804,18.16184,17.50854,17.18076,16.93274,0.14167306466615343
3702,7293,1237655504032104862,19.27404,18.13181,17.57817,17.2644,17.10004,0.12366975132907801
3703,22766,1237661966349566075,19.32713,18.19527,17.662329999999994,17.33237,17.16628,0.12270249882384206
3704,45855,1237667430632456405,18.76443,16.77639,15.76883,15.32013,14.9582,0.11270327530351396
3705,38177,1237665330935038034,19.21005,17.300710000000002,16.34536,15.93817,15.59762,0.1138868008908093
3706,6847,1237654879123931257,19.33875,18.14847,17.35975,16.933529999999998,16.6364,0.1425518890583265
3707,24624,1237662199888478410,19.58506,18.28692,17.6023,17.14011,16.85158,0.1320658145945859
3708,10257,1237655501885538699,19.1907,18.17914,17.537860000000002,17.102970000000006,16.86086,0.146344910088822
3709,3097,1237650369941078075,19.6069,18.32102,17.46429,16.97898,16.7159,0.1463250398781978
3710,10240,1237655501883113818,18.41316,16.27039,15.20353,14.7532,14.39567,0.11262458831815872
3711,48773,1237670964843315699,18.71892,17.572229999999998,16.94761,16.43476,16.22056,0.14117091756907668
3712,35650,1237664673788067988,19.50296,18.251,17.431060000000002,16.96226,16.68627,0.1464911131963539
3713,35645,1237664673787740286,19.89932,17.98442,17.06896,16.68084,16.33274,0.1229317839075262
3714,5845,1237655502961574326,18.96649,17.29683,16.5347,16.18271,15.89916,0.1152489866952063
3715,33103,1237665127994294421,19.17959,17.898320000000005,17.313029999999998,16.962770000000006,16.71875,0.12384606779871524
3716,19054,1237660962937831686,19.27331,18.53891,18.24964,18.001820000000006,17.91514,0.1410077602332451
3717,8695,1237652934574866580,19.27909,18.96613,18.15917,17.685760000000005,17.4227,0.24532205692307693
3718,37130,1237664294221316224,18.87973,16.950979999999998,16.02074,15.61064,15.25954,0.11173960830205235
3719,34972,1237665565002498202,19.17293,17.17663,16.109820000000006,15.64753,15.33564,0.11685143043700184
3720,16316,1237659131681177831,18.99544,16.9314,15.9446,15.51494,15.16208,0.11238266156545841
3721,49969,1237668271381021022,19.24219,18.10302,17.45281,17.061220000000002,16.830070000000006,0.1308789856032145
3722,633,1237648722843467884,18.60023,17.42636,16.85349,16.50371,16.28803,0.11718408782646703
3723,30470,1237664817681596632,19.40345,18.73435,18.39805,17.97175,18.09662,0.14796258486284214
3724,33935,1237664292076454083,18.98381,18.32343,17.839129999999994,17.60193,17.55679,0.1496882264171326
3725,3142,1237648703528305120,-9999.0,19.21671,18.00507,17.44746,16.98395,0.2646661411111111
3726,15105,1237658613052014688,18.75402,16.84144,15.87475,15.464720000000002,15.122179999999998,0.1112006685847209
3727,35869,1237665129078653200,18.86401,17.75871,17.26299,16.95234,16.80936,0.1192018557406044
3728,42894,1237667537462165819,19.32329,18.67956,18.43991,18.10762,18.25562,0.137717906418254
3729,3882,1237653440299991154,18.99787,17.53278,17.00495,16.62975,16.46063,0.11403322736546942
3730,39213,1237667448879775866,19.57654,18.40717,17.75856,17.37133,17.142310000000002,0.13343208830963177
3731,12985,1237658206125621402,19.2047,18.19319,17.49196,17.06194,16.8552,0.14886139720481714
3732,47877,1237678619553562979,20.13662,19.79736,19.89866,19.23839,19.90259,0.24681342761904765
3733,47426,1237668367458894124,18.93542,17.835060000000006,17.137539999999998,16.744329999999998,16.48899,0.128588310968338
3734,8153,1237655129843630489,18.89886,17.69931,16.99389,16.59265,16.31825,0.1241247705115322
3735,40024,1237665442596782308,18.6266,17.582720000000002,17.07939,16.76761,16.610529999999994,0.11604931831040344
3736,25928,1237662306193899692,18.75755,17.53448,17.03186,16.68334,16.53921,0.11439025451326347
3737,35494,1237665230520844315,18.27127,17.30379,16.9194,16.45596,16.41475,0.1200138145245376
3738,9012,1237655464844656831,19.01513,17.93604,17.38501,17.00536,16.88573,0.12454385921540395
3739,28200,1237662305122123965,19.7616,18.43956,17.75742,17.39819,17.133129999999998,0.12866923505800748
3740,13835,1237657353552134217,19.43605,17.402179999999998,16.358729999999998,15.90774,15.48895,0.11806170746903809
3741,18206,1237660765380346088,19.59223,18.41174,17.84662,17.48708,17.23489,0.12788425084873067
3742,44081,1237667781747540157,19.58233,18.61567,18.11624,17.734360000000006,17.609560000000005,0.14649712946181617
3743,14403,1237660763234893940,18.76122,17.41246,16.7225,16.3455,16.106460000000002,0.12116024199257396
3744,7728,1237650760247345385,19.21445,18.1913,17.63006,17.24008,17.05656,0.13243473288085233
3745,17416,1237661152452477021,19.41906,18.13231,17.44002,17.03206,16.76108,0.13184674374560099
3746,10995,1237658205060399208,19.14667,18.28254,17.95976,17.65244,17.65416,0.13145769557274645
3747,9645,1237656239009694084,19.28865,17.99735,17.171789999999998,16.717779999999998,16.4567,0.13740476068035357
3748,28518,1237661850393444475,18.84393,17.90683,17.44471,17.15192,17.04031,0.12487479796538624
3749,6230,1237653653449081105,19.22986,17.831789999999994,17.01191,16.58494,16.27779,0.12712221731638718
3750,47840,1237668589185728567,18.31474,17.189220000000002,16.52204,16.16866,15.91373,0.114804175010129
3751,29292,1237662533821530222,18.93447,17.72574,17.187260000000002,16.80098,16.589920000000006,0.12270895791161525
3752,19106,1237660963480469673,19.23547,18.010939999999994,17.439020000000006,17.1103,16.97486,0.12133392097000316
3753,33407,1237664336644800618,18.89616,17.75219,17.10412,16.71698,16.517310000000002,0.12515593970972602
3754,28372,1237662662146851121,19.44065,18.38116,17.90746,17.55084,17.38366,0.12895927622884165
3755,38427,1237667113332441311,18.70576,17.62031,17.104589999999998,16.75787,16.58999,0.1161527089916982
3756,15648,1237657591396106386,19.66627,18.61339,18.30378,18.05126,17.94768,0.14712319240327093
3757,25085,1237661851455651982,19.85715,18.14358,17.44059,17.15026,16.91676,0.1458223536865819
3758,44391,1237667252928118921,19.28199,18.14263,17.47935,17.084220000000002,16.86382,0.1392431701865198
3759,7989,1237654604242354531,18.4927,17.64636,17.41452,17.2406,17.16884,0.11920362688998284
3760,27703,1237662636376654320,19.30807,18.15909,17.68348,17.34658,17.238770000000002,0.12103978457713004
3761,2340,1237651537637015662,18.728620000000006,17.50871,16.96421,16.60474,16.46491,0.11509886505559848
3762,33634,1237664669508305112,19.70735,17.86386,16.766460000000002,16.346870000000006,16.02074,0.12581628314050539
3763,45979,1237668330954031260,19.43587,18.09484,17.27369,16.885089999999998,16.563129999999994,0.12889550905865285
3764,2956,1237654399161729121,18.57723,17.33725,16.71945,16.43069,16.19106,0.11610086024570228
3765,10455,1237657220410441793,18.51182,17.36532,16.74237,16.421670000000002,16.205560000000002,0.1169416116708679
3766,18660,1237660634915668132,19.7872,19.21155,18.97073,18.601470000000006,18.86293,0.13875836223342672
3767,29108,1237662263236165870,19.33032,18.34834,17.76272,17.418329999999994,17.242739999999998,0.13712862280375762
3768,1554,1237648720156557433,19.18124,17.80546,17.02175,16.63499,16.35194,0.12900145555106798
3769,42979,1237667447811211386,18.96313,17.93855,17.44102,17.09711,16.92972,0.12554730806326891
3770,38628,1237664836458250926,18.92018,17.40031,16.53388,16.09639,15.78457,0.11902969589003526
3771,5024,1237654606938046628,19.23226,17.68475,16.78796,16.32452,16.00083,0.12654719133432424
3772,28088,1237662307259842670,19.29822,18.1874,17.4631,17.06482,16.8264,0.14474929714347148
3773,5666,1237654605323436210,19.18283,17.78195,17.00401,16.570970000000006,16.275470000000002,0.13014835006545153
3774,14217,1237660342860578929,18.76218,17.45796,16.7004,16.30112,16.00111,0.11898872438866753
3775,11804,1237657630058086567,19.07788,18.14014,17.60531,17.240560000000002,17.0689,0.1300868427080743
3776,45,1237648721225646323,19.412370000000006,17.29939,16.231820000000006,15.7607,15.39121,0.11925270936106935
3777,38685,1237667211576869098,18.87791,17.40834,16.74302,16.380229999999994,16.12814,0.11579314241273284
3778,5604,1237654604791742545,18.89195,17.842660000000006,17.31011,16.96858,16.78748,0.12163020310652031
3779,3116,1237648703518146744,19.39311,18.31761,17.800910000000005,17.48605,17.40036,0.12779334534305892
3780,33832,1237664668434432085,18.57893,17.71605,17.1594,16.789479999999998,16.643279999999994,0.13125046926269743
3781,7318,1237655504035905922,18.68013,16.5781,15.5222,15.06596,14.683279999999998,0.11522130876779083
3782,11101,1237655472898048029,19.9497,17.95404,16.915029999999998,16.52076,16.206960000000002,0.12533345983409427
3783,12284,1237655744556105947,19.67468,18.26525,17.39283,16.92587,16.64256,0.15245029298298574
3784,23106,1237662305662861694,19.09311,17.98141,17.380489999999998,16.96273,16.75626,0.13417001892216598
3785,30284,1237661966886633589,19.06778,17.994510000000005,17.49718,17.15202,17.01696,0.12080540058168918
3786,7146,1237654398616993909,18.99934,17.84071,17.264110000000002,16.915779999999998,16.691589999999998,0.12366971826263125
3787,32145,1237664672714653739,19.28442,18.51396,18.04339,17.7166,17.70277,0.15307638095302076
3788,7795,1237650761324757184,19.36812,18.18346,17.28592,16.83776,16.55846,0.15093640660613816
3789,19638,1237659153684496939,19.33695,17.34923,16.377570000000002,15.95464,15.59661,0.11583274631014033
3790,36301,1237664869209538699,19.45145,18.20342,17.62893,17.22577,17.03369,0.1284538273799314
3791,29806,1237662302973919379,19.08518,17.86071,17.172810000000002,16.7512,16.48685,0.12811116361905114
3792,47986,1237668496854876226,19.15481,17.26069,16.2622,15.84673,15.48577,0.11407682952643378
3793,6665,1237655371439734792,19.1383,17.290779999999998,16.316879999999998,15.91527,15.573,0.1138868008908093
3794,45662,1237671124828357353,19.250020000000006,18.02052,17.46356,17.152160000000002,16.94066,0.12688298008426496
3795,23266,1237661852001828988,19.35291,18.14263,17.33759,16.91357,16.627660000000002,0.1425518890583265
3796,40038,1237665442604384437,19.2929,17.29494,16.2764,15.8231,15.46999,0.11639806847152097
3797,14460,1237656906349215882,19.30113,18.72839,17.92513,17.53046,17.1816,0.24221127954661562
3798,29429,1237664091828191317,19.72362,18.06003,17.2308,16.93972,16.64286,0.14130750638602127
3799,26517,1237661972270416045,19.06188,17.19027,16.19621,15.78131,15.42838,0.11410703664041763
3800,45530,1237667736135205033,19.02408,16.97965,15.9315,15.498,15.1266,0.11351010235138356
3801,23189,1237661967965356174,19.46292,18.34567,17.68808,17.3247,17.09215,0.13388896969677744
3802,44435,1237667916494143646,19.23859,17.265639999999998,16.200120000000002,15.78504,15.43909,0.1143012908836477
3803,41781,1237667550347067632,18.8988,17.850820000000006,17.223129999999998,16.8723,16.6803,0.12832287941686651
3804,33662,1237664669512433737,18.81806,17.65527,16.99813,16.64441,16.39903,0.11936513193273161
3805,7870,1237655468062605515,19.30919,17.48781,16.53864,16.33709,15.79712,0.13733146273938218
3806,7915,1237655469674004779,18.47315,16.44421,15.41104,14.99378,14.62901,0.11083782405650237
3807,1228,1237651539784892504,19.4133,18.33678,17.67662,17.26303,17.088520000000006,0.14336891646830055
3808,8412,1237654601018442078,18.9432,17.84826,17.27611,16.881870000000006,16.67148,0.12492167767002264
3809,26058,1237662303505744034,19.1539,17.8065,17.03896,16.61444,16.338179999999998,0.1296165189769148
3810,21168,1237661387599577148,19.39348,18.22386,17.7893,17.4938,17.42214,0.1187879063724197
3811,16733,1237659149386907861,19.47817,18.16167,17.4603,17.01321,16.75623,0.1302805773319188
3812,4035,1237654601565601853,20.00844,19.3189,18.95103,18.637220000000006,18.65502,0.1759688275927879
3813,18593,1237660765368222332,19.97963,18.63723,17.785610000000005,17.36973,17.09251,0.1691564408667214
3814,11894,1237657775540404495,19.35843,18.12449,17.53787,17.16561,16.97091,0.12984129631548644
3815,46802,1237674478123679829,19.39584,18.22566,17.557779999999998,17.13672,16.88915,0.1389030813690247
3816,49722,1237680473905562259,19.03058,17.143279999999994,16.28269,15.85068,15.52297,0.11388257528320371
3817,7869,1237655468062539988,19.11378,17.845679999999994,17.07668,16.617729999999998,16.342779999999998,0.1301075795729491
3818,16150,1237660962935144566,19.21868,18.18122,17.71167,17.314320000000002,17.22437,0.1269573592347821
3819,36000,1237664132626907232,19.79822,19.33225,18.97565,18.82249,18.85497,0.1991485332222222
3820,17615,1237659162813202684,19.26345,17.91702,17.15455,16.731460000000002,16.47462,0.12839376917228348
3821,18516,1237660764299657227,18.57586,17.41536,16.85582,16.48844,16.26574,0.11748035768464805
3822,3626,1237655124483702895,19.10706,18.19148,17.73339,17.29341,17.31815,0.1270439460032447
3823,47859,1237668589729480821,18.86525,18.07386,17.71793,17.432489999999998,17.367929999999998,0.12783358190887015
3824,17744,1237661137423630462,19.56033,17.824820000000006,16.79564,16.376079999999998,16.07454,0.12238622557239041
3825,28646,1237662301378773249,19.54707,18.4164,17.72314,17.29734,17.060979999999994,0.14637129262075074
3826,659,1237648702972952678,19.17413,17.21237,16.19915,15.75145,15.3915,0.11506144723736421
3827,36703,1237665128023130171,18.97297,18.54528,17.93109,17.62053,17.381220000000006,0.1949906312100122
3828,28887,1237663784741503166,19.62969,17.76205,16.7772,16.34723,16.05283,0.11764788665128106
3829,48188,1237671262817616063,19.82509,18.05239,17.10396,16.72328,16.37356,0.12526250603597014
3830,31951,1237665024900923561,19.46752,18.45958,18.07082,17.77044,17.71043,0.13378931639550343
3831,13776,1237657632191152305,19.99355,19.47505,18.77557,18.55406,18.27374,0.3248696309756098
3832,41594,1237667782278316308,19.18033,17.799120000000006,17.01878,16.61342,16.28024,0.1296165189769148
3833,8338,1237657612878676105,19.37979,18.20438,17.53739,17.10531,16.8867,0.14019789507717
3834,47643,1237670965921317055,19.51389,18.38181,17.80655,17.38877,17.200789999999998,0.13057456024109462
3835,7134,1237654398614372411,19.21655,17.95135,17.34036,16.92556,16.70434,0.12560326797806906
3836,16935,1237658298458636426,19.13941,17.100820000000002,16.10634,15.65514,15.27536,0.11501242449107921
3837,41926,1237667733965045866,19.19411,18.20115,17.71775,17.43492,17.271739999999998,0.12611719341182573
3838,44087,1237667912215167164,18.68108,17.28845,16.63195,16.27871,16.07593,0.11537821576186467
3839,15286,1237661138494488582,18.77255,17.36182,16.59455,16.16972,15.89069,0.11800200643213728
3840,19205,1237660669804871915,18.14112,16.234579999999998,15.23205,14.79506,14.419670000000002,0.11078491599301664
3841,11619,1237657611264458951,18.90152,17.61794,16.907220000000002,16.47381,16.19912,0.12411091451463024
3842,37810,1237667107423060561,18.9342,17.12878,16.212329999999998,15.73962,15.4016,0.11557940563923756
3843,7565,1237655349427896536,19.23073,17.93392,17.18619,16.81755,16.5502,0.12845777824621865
3844,31102,1237664106314137793,19.52749,18.27139,17.51576,17.078229999999998,16.80321,0.14516211273118398
3845,11124,1237658607148859577,19.38625,17.415689999999998,16.3949,15.94045,15.59671,0.1167928306658491
3846,19395,1237661358614446240,18.75064,17.690910000000006,17.30847,17.03114,16.87944,0.11637358158608319
3847,11096,1237655472896016691,18.83749,17.0708,16.20402,15.8021,15.4551,0.11389688868838815
3848,47679,1237670965929312474,19.93603,18.45932,17.61148,17.12707,16.84352,0.1473590821066296
3849,156,1237648720685039749,19.26627,18.16093,17.59907,17.2172,17.06311,0.1255434413771111
3850,5686,1237655106765979727,19.1651,17.74715,16.8635,16.40664,16.07486,0.13751624666305468
3851,37081,1237665548893225282,18.60951,16.72231,15.65265,15.21484,14.84326,0.11384258782098906
3852,30998,1237664291538927761,19.18429,18.05092,17.47477,17.107,16.910729999999994,0.12741633439847302
3853,34705,1237664667362918489,19.03374,17.914479999999994,17.04185,16.66617,16.505779999999998,0.14708005689995413
3854,49737,1237668335783116981,18.27961,17.27051,16.702820000000006,16.2835,16.08721,0.11754313185711966
3855,10521,1237657118412112122,19.60771,18.67062,18.14955,17.70656,17.6226,0.15245133272979003
3856,553,1237648722325602491,19.14975,17.96591,17.1856,16.73291,16.44635,0.14651385604194195
3857,3768,1237651252053279154,19.0749,18.47358,17.897270000000006,17.618479999999995,17.30819,0.1799325467690601
3858,46681,1237671766925574271,19.32741,17.74479,16.93204,16.54184,16.277,0.11917984417787285
3859,27973,1237662641733697765,18.88408,17.541729999999998,16.8935,16.510479999999998,16.27484,0.11870196313571142
3860,12344,1237656494023377662,19.43183,18.50587,18.06766,17.713820000000005,17.64485,0.14391315811898983
3861,46698,1237671767467622560,18.31538,17.0385,16.342589999999998,15.93917,15.67363,0.11701986957429932
3862,45186,1237668297673081054,18.79648,17.60645,16.98624,16.628239999999998,16.357,0.12310937283888408
3863,34866,1237665369040158800,19.33695,18.10173,17.220760000000002,16.77927,16.525679999999998,0.13323357346689188
3864,37779,1237664667891990697,18.89139,17.310760000000002,16.47709,16.05836,15.73623,0.11476816206614061
3865,46257,1237671261744726151,19.42254,18.29263,17.53639,17.08514,16.77385,0.14879518045091533
3866,25909,1237662306188525690,19.29833,17.6579,16.702070000000006,16.30604,15.95831,0.11747394032922456
3867,48584,1237667968031785182,19.46081,18.38747,17.8632,17.51195,17.32045,0.12572758686480656
3868,24233,1237662193461493901,18.66278,17.57164,16.926389999999998,16.53155,16.31009,0.12987474105638108
3869,49423,1237667255072129145,19.85872,18.50216,17.72705,17.22113,16.950689999999998,0.15117439478169956
3870,1854,1237648722300371154,18.77389,17.34829,16.44489,16.005470000000006,15.68214,0.12103250204781787
3871,44355,1237667252919271695,19.51218,18.35858,17.756729999999994,17.399070000000002,17.22966,0.12553456477137828
3872,3733,1237654652031991894,19.27535,18.22035,17.67353,17.31784,17.09208,0.13121984597479966
3873,44497,1237667967494324389,19.30455,17.73909,16.89555,16.49033,16.206889999999998,0.12144037818176627
3874,3991,1237651251491111027,18.61879,17.41232,16.86365,16.46272,16.24767,0.11795666903158682
3875,43478,1237667733972582543,19.39791,18.35772,17.74859,17.36497,17.16639,0.1435477669711729
3876,4895,1237652615668367547,18.84731,17.29105,16.523329999999998,16.13662,15.84426,0.11512253118939679
3877,17442,1237658201811976343,19.59243,18.56276,18.05675,17.7139,17.51484,0.1480285428073042
3878,47629,1237670965916598626,18.26746,16.916539999999998,16.15834,15.74452,15.44529,0.11572976967706454
3879,1785,1237648705122861277,18.81731,17.380979999999994,16.61533,16.21369,15.94411,0.1177385990435416
3880,47837,1237668588655149179,19.81421,18.5304,17.7687,17.34824,17.098589999999998,0.14744840168367832
3881,835,1237648722292244707,19.79915,17.89736,16.90621,16.49093,16.12796,0.1192724459647813
3882,15443,1237658802044338252,18.66168,17.50992,16.792289999999998,16.33775,16.0433,0.12108486545458103
3883,3760,1237651252049281266,19.10958,17.14866,16.16141,15.695529999999998,15.35976,0.11685143043700184
3884,48076,1237672764444377373,19.00887,17.27832,16.3452,15.876079999999998,15.52221,0.11435935624503252
3885,42865,1237667536934994070,19.29599,17.1807,16.14388,15.71938,15.329020000000002,0.11443828820557357
3886,30550,1237662714747945251,18.93578,17.18608,16.19941,15.79128,15.49715,0.11392821948752223
3887,15185,1237658614124118148,18.77699,17.496470000000002,16.797829999999998,16.41526,16.15792,0.1185158749762007
3888,27138,1237661970648793287,18.76045,18.00423,17.77597,17.503439999999998,17.66532,0.13043862529349168
3889,7213,1237655125545648170,19.51186,18.06026,17.21045,16.75389,16.42833,0.13164229259657245
3890,1615,1237648721762910385,19.29076,17.25356,16.099079999999994,15.622420000000002,15.23206,0.12883445615326486
3891,41144,1237667781217681508,18.82248,17.35709,16.55027,16.14784,15.85913,0.11676665944815526
3892,49625,1237674649921782025,18.81726,17.32303,16.467679999999998,16.03161,15.71889,0.11997892117425281
3893,23444,1237661361297031322,19.47237,17.59705,16.62132,16.21779,15.88489,0.1161470308677483
3894,46386,1237667910054248563,17.94836,16.36881,15.50155,15.07304,14.75574,0.11251950769859743
3895,28445,1237662663207551119,19.31702,17.50455,16.61212,16.24729,15.92064,0.11737125203374375
3896,37117,1237665549429113052,18.4644,17.26015,16.613329999999998,16.18486,15.94491,0.1159310365930422
3897,7043,1237655473975001764,18.69296,17.36084,16.60675,16.16862,15.88292,0.11864648006008341
3898,35905,1237665129093660858,19.44682,18.08742,17.34984,16.929170000000006,16.67336,0.12752476084624303
3899,25552,1237661872398598221,18.70544,17.5784,17.06485,16.7158,16.52355,0.11690698362132781
3900,38234,1237665442592587918,18.60244,17.56793,17.10386,16.78322,16.664460000000002,0.11681597349558863
3901,8735,1237652942623277613,18.79362,16.97116,16.03249,15.55601,15.15066,0.1154812469647272
3902,33084,1237662619727102134,19.37387,18.38952,17.80419,17.39424,17.22777,0.14752737435084828
3903,28524,1237661850395476118,19.31129,18.51414,18.1049,17.75799,17.6355,0.16050514947826028
3904,26506,1237661972267925544,17.90474,17.49486,17.29676,17.05002,17.23078,0.11682057835954408
3905,4459,1237651752937521260,19.18909,18.49019,17.84856,17.45795,17.25555,0.1907982241997503
3906,37676,1237665101140590752,18.67266,17.78556,17.44685,17.16176,17.11811,0.12278770464965054
3907,876,1237651537649729814,19.64125,17.62575,16.610979999999998,16.19674,15.86511,0.11503046228397738
3908,37781,1237664667892711640,18.6989,17.81198,17.4012,17.07893,17.00177,0.12216316548050046
3909,32260,1237664871358857364,19.698970000000006,18.34521,17.6005,17.16945,16.89207,0.1302011649967188
3910,38107,1237665330401116349,19.16094,17.46215,16.517529999999994,16.11306,15.78751,0.11845079099880554
3911,40631,1237667293725196567,19.62799,17.66106,16.61456,16.18656,15.80427,0.11945909650644725
3912,3143,1237648703528436132,19.12165,17.928160000000005,17.18219,16.72976,16.4595,0.14321385572760315
3913,609,1237648722837766282,19.48238,18.3644,17.62885,17.25369,17.01185,0.14588254729396427
3914,45157,1237666408457306256,19.84263,19.66008,19.35417,19.29683,19.15413,0.27954113399999997
3915,39256,1237667536383967697,18.62029,16.55371,15.53521,15.10276,14.74316,0.11083782405650237
3916,4364,1237652944240378073,19.06078,18.0896,17.58877,17.25104,17.0544,0.12448660471039184
3917,14605,1237658191074296091,19.05028,18.15061,17.60033,17.26775,17.058239999999998,0.1350874458249192
3918,29130,1237662263243768011,19.0297,17.9971,17.33916,16.93975,16.65775,0.14538346649834852
3919,45996,1237668331490181237,18.73225,17.521810000000002,16.81395,16.455920000000006,16.23015,0.1239059480970824
3920,44872,1237668289085374576,18.74166,17.793879999999994,17.34339,16.94183,16.84665,0.12314607995440092
3921,11455,1237654881270628420,19.40989,18.22416,17.49006,17.016479999999998,16.74372,0.14276092415048386
3922,46207,1237667211042947453,18.91121,17.94905,17.422639999999998,17.01754,16.92805,0.12802416967301394
3923,30966,1237664291011166421,19.23952,17.81822,17.10947,16.69294,16.45447,0.1260184826884834
3924,1462,1237651252022542543,19.74337,18.38281,17.63114,17.18875,16.89828,0.13842048944551297
3925,21646,1237661873490952342,18.9946,16.99569,15.981420000000002,15.5432,15.195620000000002,0.11340112361687883
3926,26341,1237662335724290464,19.1213,18.24534,17.831310000000006,17.5508,17.43403,0.12375587061742874
3927,25192,1237661417674834011,19.03035,18.08559,17.80919,17.50256,17.41139,0.12055939576965423
3928,25569,1237661872401612889,19.73109,19.0381,18.45537,18.05738,18.00177,0.17468673524479642
3929,23467,1237661361302143091,19.35632,17.40025,16.448710000000002,16.049020000000002,15.70405,0.11631924929623173
3930,2235,1237651272962343079,19.09064,17.97338,17.31189,16.843629999999994,16.60934,0.13935130265161788
3931,14532,1237658800963649777,19.19934,18.08764,17.5929,17.23878,17.07522,0.122802634870713
3932,49107,1237671764785561890,19.5154,18.78616,18.44765,18.00645,18.0244,0.14160665932633443
3933,7350,1237655504573694326,19.59758,18.27578,17.59481,17.1845,16.86423,0.13034804498388777
3934,12499,1237657628431155711,18.99957,17.988139999999994,17.45228,17.0875,16.93551,0.125541253288843
3935,25631,1237662225143693464,19.58638,18.44429,17.701610000000006,17.297,17.06639,0.1505733228525325
3936,26001,1237661069262586013,19.17151,17.844839999999994,17.03515,16.6168,16.274729999999998,0.13128633607783222
3937,40221,1237667538542854322,19.22095,17.964879999999994,17.13117,16.72625,16.45297,0.1343731040618537
3938,39038,1237667781202215302,19.59744,18.05688,17.27844,16.77794,16.515710000000002,0.12608648807129016
3939,3896,1237653440838303917,19.202720000000006,18.04487,17.33243,16.91181,16.66143,0.13928372353287452
3940,22425,1237661356999114984,19.37197,17.23571,16.206789999999998,15.79851,15.43289,0.11382370137498306
3941,30748,1237663782596771967,19.60368,18.96678,18.69838,18.55973,18.54964,0.1845357205978836
3942,20514,1237661066020651123,19.49539,18.26849,17.52775,17.03363,16.796129999999998,0.14235446655555675
3943,2788,1237651272972828800,17.65525,16.08938,15.10657,14.67991,14.36515,0.10977754155718328
3944,23757,1237659327098781934,19.74687,18.90585,18.48008,18.10795,18.00703,0.14486540890152444
3945,40626,1237667293195010158,19.74088,18.4994,17.78894,17.3246,17.05175,0.14656749678591485
3946,45140,1237671260127559894,19.00172,17.15072,16.17923,15.76196,15.431170000000002,0.11399573993551435
3947,34609,1237665097392849058,18.63717,17.7555,17.294810000000002,16.91235,16.78731,0.12805661301919452
3948,28553,1237663456705773830,18.78478,17.5686,16.83776,16.46189,16.19763,0.12501289933599666
3949,1609,1237648721762451846,19.67476,18.39568,17.659129999999994,17.261779999999998,16.96898,0.14149336199698756
3950,6277,1237653665258012925,18.79332,18.3869,18.1967,17.80679,18.3247,0.13954720849470897
3951,32701,1237662637450199111,19.12337,17.03728,16.00356,15.55504,15.17301,0.1157138849951403
3952,1768,1237648705116700799,18.48735,17.102439999999998,16.20114,15.76399,15.49021,0.11597105015308655
3953,36843,1237664877803798679,19.49422,18.29766,17.76166,17.36035,17.22186,0.12226059454019542
3954,29424,1237662337870725465,18.9496,17.59531,16.75741,16.20228,15.88637,0.12727610095834707
3955,46111,1237671990268461321,18.79126,17.304479999999998,16.48418,16.055410000000002,15.72777,0.11736680499221926
3956,48647,1237674289145774397,19.2376,17.2773,16.24091,15.76545,15.33724,0.11752321217612731
3957,3931,1237653471980355718,19.57922,18.43703,17.774420000000006,17.339560000000002,17.14581,0.14068348891351828
3958,3903,1237653440840532055,18.98735,17.94078,17.3722,16.96865,16.80507,0.1319036269134952
3959,39243,1237667485919740035,19.55379,18.369020000000006,17.660729999999994,17.24326,16.94226,0.1430448365145182
3960,39865,1237667783369556089,19.1364,17.92341,17.30761,16.9806,16.77642,0.12256894826785047
3961,6631,1237654953205236154,19.19728,18.053,17.45169,17.06157,16.87436,0.13087357143400621
3962,29155,1237662263252025559,18.67288,17.24555,16.50491,16.077479999999998,15.79311,0.11567809881603995
3963,34939,1237665564997583034,18.86969,18.04292,17.50854,17.11196,16.90008,0.15011733457077095
3964,18382,1237661068721782932,19.28124,18.50101,18.1613,17.90803,17.83739,0.15209286315035273
3965,38338,1237665329307648051,19.70292,17.81576,16.84035,16.41806,16.087229999999998,0.11582781369275814
3966,46822,1237674597315641420,19.55546,18.43344,17.852999999999994,17.50371,17.30228,0.13166470402424132
3967,5055,1237651271905116463,19.04739,18.70894,18.70978,18.2992,18.62348,0.12610489800555555
3968,27963,1237662641730617726,19.63067,18.42653,17.48108,17.00229,16.72514,0.16815586559799198
3969,8841,1237655742943133887,19.64363,18.2653,17.45431,16.8572,16.55013,0.15588484570255998
3970,2642,1237651225172705602,18.74368,17.3048,16.51115,16.06982,15.75237,0.118405402678347
3971,6897,1237654608534438008,19.4532,17.807570000000005,17.06953,16.79801,16.60632,0.14048736679627571
3972,42935,1237667447274930342,19.07833,17.59202,16.71422,16.31876,15.969120000000002,0.12472410223170996
3973,26564,1237662198812835969,18.84123,17.44134,16.65837,16.23459,15.92292,0.11739647333242882
